"order_id","order_date","required_date","shipped_date","company_name","category_name","country","product_name","discount"
10656,"1997-09-04","1997-10-02","1997-09-10","Great Lakes Food Market","Produce","USA","Tofu","0.1"
10656,"1997-09-04","1997-10-02","1997-09-10","Great Lakes Food Market","Condiments","USA","Gula Malacca","0.1"
10656,"1997-09-04","1997-10-02","1997-09-10","Great Lakes Food Market","Confections","USA","Zaanse koeken","0.1"
10657,"1997-09-04","1997-10-02","1997-09-15","Save-a-lot Markets","Condiments","USA","Genen Shouyu","0"
10657,"1997-09-04","1997-10-02","1997-09-15","Save-a-lot Markets","Seafood","USA","Jack's New England Clam Chowder","0"
10657,"1997-09-04","1997-10-02","1997-09-15","Save-a-lot Markets","Seafood","USA","Spegesild","0"
10657,"1997-09-04","1997-10-02","1997-09-15","Save-a-lot Markets","Confections","USA","Zaanse koeken","0"
10657,"1997-09-04","1997-10-02","1997-09-15","Save-a-lot Markets","Grains/Cereals","USA","Gnocchi di nonna Alice","0"
10657,"1997-09-04","1997-10-02","1997-09-15","Save-a-lot Markets","Dairy Products","USA","Camembert Pierrot","0"
10658,"1997-09-05","1997-10-03","1997-09-08","QUICK-Stop","Confections","Germany","Sir Rodney's Scones","0"
10658,"1997-09-05","1997-10-03","1997-09-08","QUICK-Stop","Seafood","Germany","Boston Crab Meat","0.05"
10658,"1997-09-05","1997-10-03","1997-09-08","QUICK-Stop","Dairy Products","Germany","Camembert Pierrot","0.05"
10658,"1997-09-05","1997-10-03","1997-09-08","QUICK-Stop","Condiments","Germany","Original Frankfurter grüne Soße","0.05"
10659,"1997-09-05","1997-10-03","1997-09-10","Queen Cozinha","Dairy Products","Brazil","Gorgonzola Telino","0.05"
10659,"1997-09-05","1997-10-03","1997-09-10","Queen Cozinha","Seafood","Brazil","Boston Crab Meat","0.05"
10659,"1997-09-05","1997-10-03","1997-09-10","Queen Cozinha","Beverages","Brazil","Outback Lager","0.05"
10660,"1997-09-08","1997-10-06","1997-10-15","Hungry Coyote Import Store","Confections","USA","Sir Rodney's Marmalade","0"
10661,"1997-09-09","1997-10-07","1997-09-15","Hungry Owl All-Night Grocers","Beverages","Ireland","Chartreuse verte","0.2"
10661,"1997-09-09","1997-10-07","1997-09-15","Hungry Owl All-Night Grocers","Seafood","Ireland","Escargots de Bourgogne","0.2"
10662,"1997-09-09","1997-10-07","1997-09-18","Lonesome Pine Restaurant","Confections","USA","Scottish Longbreads","0"
10663,"1997-09-10","1997-09-24","1997-10-03","Bon app'","Seafood","France","Boston Crab Meat","0.05"
10663,"1997-09-10","1997-09-24","1997-10-03","Bon app'","Grains/Cereals","France","Singaporean Hokkien Fried Mee","0.05"
10663,"1997-09-10","1997-09-24","1997-10-03","Bon app'","Produce","France","Manjimup Dried Apples","0.05"
10664,"1997-09-10","1997-10-08","1997-09-19","Furia Bacalhau e Frutos do Mar","Seafood","Portugal","Ikura","0.15"
10664,"1997-09-10","1997-10-08","1997-09-19","Furia Bacalhau e Frutos do Mar","Grains/Cereals","Portugal","Gnocchi di nonna Alice","0.15"
10664,"1997-09-10","1997-10-08","1997-09-19","Furia Bacalhau e Frutos do Mar","Condiments","Portugal","Louisiana Fiery Hot Pepper Sauce","0.15"
10665,"1997-09-11","1997-10-09","1997-09-17","Lonesome Pine Restaurant","Produce","USA","Manjimup Dried Apples","0"
10665,"1997-09-11","1997-10-09","1997-09-17","Lonesome Pine Restaurant","Dairy Products","USA","Raclette Courdavault","0"
10665,"1997-09-11","1997-10-09","1997-09-17","Lonesome Pine Restaurant","Beverages","USA","Lakkalikööri","0"
10666,"1997-09-12","1997-10-10","1997-09-22","Richter Supermarkt","Meat/Poultry","Switzerland","Thüringer Rostbratwurst","0"
10666,"1997-09-12","1997-10-10","1997-09-22","Richter Supermarkt","Condiments","Switzerland","Louisiana Fiery Hot Pepper Sauce","0"
10667,"1997-09-12","1997-10-10","1997-09-19","Ernst Handel","Dairy Products","Austria","Gudbrandsdalsost","0.2"
10667,"1997-09-12","1997-10-10","1997-09-19","Ernst Handel","Dairy Products","Austria","Flotemysost","0.2"
10668,"1997-09-15","1997-10-13","1997-09-23","Die Wandernde Kuh","Dairy Products","Germany","Gorgonzola Telino","0.1"
10668,"1997-09-15","1997-10-13","1997-09-23","Die Wandernde Kuh","Meat/Poultry","Germany","Pâté chinois","0.1"
10668,"1997-09-15","1997-10-13","1997-09-23","Die Wandernde Kuh","Grains/Cereals","Germany","Wimmers gute Semmelknödel","0.1"
10669,"1997-09-15","1997-10-13","1997-09-22","Simons bistro","Seafood","Denmark","Inlagd Sill","0"
10670,"1997-09-16","1997-10-14","1997-09-18","Frankenversand","Grains/Cereals","Germany","Tunnbröd","0"
10670,"1997-09-16","1997-10-14","1997-09-18","Frankenversand","Seafood","Germany","Spegesild","0"
10670,"1997-09-16","1997-10-14","1997-09-18","Frankenversand","Beverages","Germany","Laughing Lumberjack Lager","0"
10670,"1997-09-16","1997-10-14","1997-09-18","Frankenversand","Seafood","Germany","Röd Kaviar","0"
10670,"1997-09-16","1997-10-14","1997-09-18","Frankenversand","Beverages","Germany","Rhönbräu Klosterbier","0"
10671,"1997-09-17","1997-10-15","1997-09-24","France restauration","Confections","France","Pavlova","0"
10671,"1997-09-17","1997-10-15","1997-09-24","France restauration","Confections","France","Tarte au sucre","0"
10671,"1997-09-17","1997-10-15","1997-09-24","France restauration","Condiments","France","Louisiana Fiery Hot Pepper Sauce","0"
10672,"1997-09-17","1997-10-01","1997-09-26","Berglunds snabbköp","Beverages","Sweden","Côte de Blaye","0.1"
10672,"1997-09-17","1997-10-01","1997-09-26","Berglunds snabbköp","Dairy Products","Sweden","Flotemysost","0"
10673,"1997-09-18","1997-10-16","1997-09-19","Wilman Kala","Confections","Finland","Pavlova","0"
10673,"1997-09-18","1997-10-16","1997-09-19","Wilman Kala","Grains/Cereals","Finland","Singaporean Hokkien Fried Mee","0"
10673,"1997-09-18","1997-10-16","1997-09-19","Wilman Kala","Beverages","Finland","Ipoh Coffee","0"
10674,"1997-09-18","1997-10-16","1997-09-30","Island Trading","Grains/Cereals","UK","Tunnbröd","0"
10675,"1997-09-19","1997-10-17","1997-09-23","Frankenversand","Produce","Germany","Tofu","0"
10675,"1997-09-19","1997-10-17","1997-09-23","Frankenversand","Meat/Poultry","Germany","Perth Pasties","0"
10675,"1997-09-19","1997-10-17","1997-09-23","Frankenversand","Seafood","Germany","Escargots de Bourgogne","0"
10676,"1997-09-22","1997-10-20","1997-09-29","Tortuga Restaurante","Seafood","Mexico","Ikura","0"
10676,"1997-09-22","1997-10-20","1997-09-29","Tortuga Restaurante","Confections","Mexico","Teatime Chocolate Biscuits","0"
10676,"1997-09-22","1997-10-20","1997-09-29","Tortuga Restaurante","Condiments","Mexico","Gula Malacca","0"
10677,"1997-09-22","1997-10-20","1997-09-26","Antonio Moreno Taquería","Confections","Mexico","Gumbär Gummibärchen","0.15"
10677,"1997-09-22","1997-10-20","1997-09-26","Antonio Moreno Taquería","Dairy Products","Mexico","Geitost","0.15"
10678,"1997-09-23","1997-10-21","1997-10-16","Save-a-lot Markets","Dairy Products","USA","Queso Manchego La Pastora","0"
10678,"1997-09-23","1997-10-21","1997-10-16","Save-a-lot Markets","Dairy Products","USA","Geitost","0"
10678,"1997-09-23","1997-10-21","1997-10-16","Save-a-lot Markets","Seafood","USA","Jack's New England Clam Chowder","0"
10678,"1997-09-23","1997-10-21","1997-10-16","Save-a-lot Markets","Meat/Poultry","USA","Tourtière","0"
10679,"1997-09-23","1997-10-21","1997-09-30","Blondesddsl père et fils","Dairy Products","France","Raclette Courdavault","0"
10680,"1997-09-24","1997-10-22","1997-09-26","Old World Delicatessen","Confections","USA","Pavlova","0.25"
10680,"1997-09-24","1997-10-22","1997-09-26","Old World Delicatessen","Dairy Products","USA","Gorgonzola Telino","0.25"
10680,"1997-09-24","1997-10-22","1997-09-26","Old World Delicatessen","Grains/Cereals","USA","Singaporean Hokkien Fried Mee","0.25"
10681,"1997-09-25","1997-10-23","1997-09-30","Great Lakes Food Market","Confections","USA","Teatime Chocolate Biscuits","0.1"
10681,"1997-09-25","1997-10-23","1997-09-30","Great Lakes Food Market","Confections","USA","Sir Rodney's Scones","0.1"
10681,"1997-09-25","1997-10-23","1997-09-30","Great Lakes Food Market","Grains/Cereals","USA","Wimmers gute Semmelknödel","0"
10682,"1997-09-25","1997-10-23","1997-10-01","Antonio Moreno Taquería","Dairy Products","Mexico","Geitost","0"
10682,"1997-09-25","1997-10-23","1997-10-01","Antonio Moreno Taquería","Condiments","Mexico","Louisiana Hot Spiced Okra","0"
10682,"1997-09-25","1997-10-23","1997-10-01","Antonio Moreno Taquería","Beverages","Mexico","Rhönbräu Klosterbier","0"
10683,"1997-09-26","1997-10-24","1997-10-01","Du monde entier","Grains/Cereals","France","Filo Mix","0"
10684,"1997-09-26","1997-10-24","1997-09-30","Ottilies Käseladen","Seafood","Germany","Boston Crab Meat","0"
10684,"1997-09-26","1997-10-24","1997-09-30","Ottilies Käseladen","Confections","Germany","Zaanse koeken","0"
10684,"1997-09-26","1997-10-24","1997-09-30","Ottilies Käseladen","Dairy Products","Germany","Camembert Pierrot","0"
10685,"1997-09-29","1997-10-13","1997-10-03","Gourmet Lanchonetes","Seafood","Brazil","Ikura","0"
10685,"1997-09-29","1997-10-13","1997-10-03","Gourmet Lanchonetes","Seafood","Brazil","Jack's New England Clam Chowder","0"
10685,"1997-09-29","1997-10-13","1997-10-03","Gourmet Lanchonetes","Confections","Brazil","Zaanse koeken","0"
10686,"1997-09-30","1997-10-28","1997-10-08","Piccolo und mehr","Meat/Poultry","Austria","Alice Mutton","0.2"
10686,"1997-09-30","1997-10-28","1997-10-08","Piccolo und mehr","Confections","Austria","Gumbär Gummibärchen","0"
10687,"1997-09-30","1997-10-28","1997-10-30","Hungry Owl All-Night Grocers","Meat/Poultry","Ireland","Mishi Kobe Niku","0.25"
10687,"1997-09-30","1997-10-28","1997-10-30","Hungry Owl All-Night Grocers","Meat/Poultry","Ireland","Thüringer Rostbratwurst","0"
10687,"1997-09-30","1997-10-28","1997-10-30","Hungry Owl All-Night Grocers","Seafood","Ireland","Inlagd Sill","0.25"
10688,"1997-10-01","1997-10-15","1997-10-07","Vaffeljernet","Seafood","Denmark","Ikura","0.1"
10688,"1997-10-01","1997-10-15","1997-10-07","Vaffeljernet","Produce","Denmark","Rössle Sauerkraut","0.1"
10688,"1997-10-01","1997-10-15","1997-10-07","Vaffeljernet","Beverages","Denmark","Sasquatch Ale","0"
10689,"1997-10-01","1997-10-29","1997-10-07","Berglunds snabbköp","Beverages","Sweden","Chai","0.25"
10690,"1997-10-02","1997-10-30","1997-10-03","Hanari Carnes","Grains/Cereals","Brazil","Gnocchi di nonna Alice","0.25"
10690,"1997-10-02","1997-10-30","1997-10-03","Hanari Carnes","Condiments","Brazil","Original Frankfurter grüne Soße","0.25"
10691,"1997-10-03","1997-11-14","1997-10-22","QUICK-Stop","Beverages","Germany","Chai","0"
10691,"1997-10-03","1997-11-14","1997-10-22","QUICK-Stop","Meat/Poultry","Germany","Thüringer Rostbratwurst","0"
10691,"1997-10-03","1997-11-14","1997-10-22","QUICK-Stop","Beverages","Germany","Ipoh Coffee","0"
10691,"1997-10-03","1997-11-14","1997-10-22","QUICK-Stop","Condiments","Germany","Gula Malacca","0"
10691,"1997-10-03","1997-11-14","1997-10-22","QUICK-Stop","Confections","Germany","Tarte au sucre","0"
10692,"1997-10-03","1997-10-31","1997-10-13","Alfreds Futterkiste","Condiments","Germany","Vegie-spread","0"
10693,"1997-10-06","1997-10-20","1997-10-10","White Clover Markets","Meat/Poultry","USA","Mishi Kobe Niku","0"
10693,"1997-10-06","1997-10-20","1997-10-10","White Clover Markets","Meat/Poultry","USA","Tourtière","0.15"
10693,"1997-10-06","1997-10-20","1997-10-10","White Clover Markets","Dairy Products","USA","Gudbrandsdalsost","0.15"
10693,"1997-10-06","1997-10-20","1997-10-10","White Clover Markets","Seafood","USA","Röd Kaviar","0.15"
10694,"1997-10-06","1997-11-03","1997-10-09","QUICK-Stop","Produce","Germany","Uncle Bob's Organic Dried Pears","0"
10694,"1997-10-06","1997-11-03","1997-10-09","QUICK-Stop","Dairy Products","Germany","Raclette Courdavault","0"
10694,"1997-10-06","1997-11-03","1997-10-09","QUICK-Stop","Beverages","Germany","Outback Lager","0"
10695,"1997-10-07","1997-11-18","1997-10-14","Wilman Kala","Condiments","Finland","Northwoods Cranberry Sauce","0"
10695,"1997-10-07","1997-11-18","1997-10-14","Wilman Kala","Dairy Products","Finland","Queso Manchego La Pastora","0"
10695,"1997-10-07","1997-11-18","1997-10-14","Wilman Kala","Beverages","Finland","Guaraná Fantástica","0"
10696,"1997-10-08","1997-11-19","1997-10-14","White Clover Markets","Meat/Poultry","USA","Alice Mutton","0"
10696,"1997-10-08","1997-11-19","1997-10-14","White Clover Markets","Seafood","USA","Spegesild","0"
10697,"1997-10-08","1997-11-05","1997-10-14","LINO-Delicateses","Confections","Venezuela","Teatime Chocolate Biscuits","0.25"
10697,"1997-10-08","1997-11-05","1997-10-14","LINO-Delicateses","Beverages","Venezuela","Steeleye Stout","0.25"
10697,"1997-10-08","1997-11-05","1997-10-14","LINO-Delicateses","Seafood","Venezuela","Escargots de Bourgogne","0.25"
10697,"1997-10-08","1997-11-05","1997-10-14","LINO-Delicateses","Beverages","Venezuela","Outback Lager","0.25"
10698,"1997-10-09","1997-11-06","1997-10-17","Ernst Handel","Dairy Products","Austria","Queso Cabrales","0"
10698,"1997-10-09","1997-11-06","1997-10-17","Ernst Handel","Meat/Poultry","Austria","Alice Mutton","0.05"
10698,"1997-10-09","1997-11-06","1997-10-17","Ernst Handel","Meat/Poultry","Austria","Thüringer Rostbratwurst","0.05"
10698,"1997-10-09","1997-11-06","1997-10-17","Ernst Handel","Condiments","Austria","Louisiana Fiery Hot Pepper Sauce","0.05"
10698,"1997-10-09","1997-11-06","1997-10-17","Ernst Handel","Beverages","Austria","Outback Lager","0.05"
10699,"1997-10-09","1997-11-06","1997-10-13","Morgenstern Gesundkost","Confections","Germany","Zaanse koeken","0"
10700,"1997-10-10","1997-11-07","1997-10-16","Save-a-lot Markets","Beverages","USA","Chai","0.2"
10700,"1997-10-10","1997-11-07","1997-10-16","Save-a-lot Markets","Beverages","USA","Sasquatch Ale","0.2"
10700,"1997-10-10","1997-11-07","1997-10-16","Save-a-lot Markets","Confections","USA","Scottish Longbreads","0.2"
10700,"1997-10-10","1997-11-07","1997-10-16","Save-a-lot Markets","Dairy Products","USA","Flotemysost","0.2"
10701,"1997-10-13","1997-10-27","1997-10-15","Hungry Owl All-Night Grocers","Dairy Products","Ireland","Raclette Courdavault","0.15"
10701,"1997-10-13","1997-10-27","1997-10-15","Hungry Owl All-Night Grocers","Dairy Products","Ireland","Flotemysost","0.15"
10701,"1997-10-13","1997-10-27","1997-10-15","Hungry Owl All-Night Grocers","Beverages","Ireland","Lakkalikööri","0.15"
10702,"1997-10-13","1997-11-24","1997-10-21","Alfreds Futterkiste","Condiments","Germany","Aniseed Syrup","0"
10702,"1997-10-13","1997-11-24","1997-10-21","Alfreds Futterkiste","Beverages","Germany","Lakkalikööri","0"
10703,"1997-10-14","1997-11-11","1997-10-20","Folk och fä HB","Beverages","Sweden","Chang","0"
10703,"1997-10-14","1997-11-11","1997-10-20","Folk och fä HB","Dairy Products","Sweden","Raclette Courdavault","0"
10703,"1997-10-14","1997-11-11","1997-10-20","Folk och fä HB","Seafood","Sweden","Röd Kaviar","0"
10704,"1997-10-14","1997-11-11","1997-11-07","Queen Cozinha","Condiments","Brazil","Chef Anton's Cajun Seasoning","0"
10704,"1997-10-14","1997-11-11","1997-11-07","Queen Cozinha","Beverages","Brazil","Guaraná Fantástica","0"
10704,"1997-10-14","1997-11-11","1997-11-07","Queen Cozinha","Confections","Brazil","Chocolade","0"
10705,"1997-10-15","1997-11-12","1997-11-18","HILARION-Abastos","Dairy Products","Venezuela","Gorgonzola Telino","0"
10705,"1997-10-15","1997-11-12","1997-11-18","HILARION-Abastos","Dairy Products","Venezuela","Mascarpone Fabioli","0"
10706,"1997-10-16","1997-11-13","1997-10-21","Old World Delicatessen","Confections","USA","Pavlova","0"
10706,"1997-10-16","1997-11-13","1997-10-21","Old World Delicatessen","Beverages","USA","Ipoh Coffee","0"
10706,"1997-10-16","1997-11-13","1997-10-21","Old World Delicatessen","Dairy Products","USA","Raclette Courdavault","0"
10707,"1997-10-16","1997-10-30","1997-10-23","Around the Horn","Meat/Poultry","UK","Pâté chinois","0"
10707,"1997-10-16","1997-10-30","1997-10-23","Around the Horn","Grains/Cereals","UK","Ravioli Angelo","0"
10707,"1997-10-16","1997-10-30","1997-10-23","Around the Horn","Beverages","UK","Outback Lager","0.15"
10708,"1997-10-17","1997-11-28","1997-11-05","The Big Cheese","Condiments","USA","Chef Anton's Gumbo Mix","0"
10708,"1997-10-17","1997-11-28","1997-11-05","The Big Cheese","Seafood","USA","Inlagd Sill","0"
10709,"1997-10-17","1997-11-14","1997-11-20","Gourmet Lanchonetes","Condiments","Brazil","Northwoods Cranberry Sauce","0"
10709,"1997-10-17","1997-11-14","1997-11-20","Gourmet Lanchonetes","Produce","Brazil","Manjimup Dried Apples","0"
10709,"1997-10-17","1997-11-14","1997-11-20","Gourmet Lanchonetes","Dairy Products","Brazil","Camembert Pierrot","0"
10710,"1997-10-20","1997-11-17","1997-10-23","Franchi S.p.A.","Confections","Italy","Teatime Chocolate Biscuits","0"
10710,"1997-10-20","1997-11-17","1997-10-23","Franchi S.p.A.","Confections","Italy","Zaanse koeken","0"
10711,"1997-10-21","1997-12-02","1997-10-29","Save-a-lot Markets","Confections","USA","Teatime Chocolate Biscuits","0"
10711,"1997-10-21","1997-12-02","1997-10-29","Save-a-lot Markets","Seafood","USA","Jack's New England Clam Chowder","0"
10711,"1997-10-21","1997-12-02","1997-10-29","Save-a-lot Markets","Meat/Poultry","USA","Perth Pasties","0"
10712,"1997-10-21","1997-11-18","1997-10-31","Hungry Owl All-Night Grocers","Meat/Poultry","Ireland","Perth Pasties","0.05"
10712,"1997-10-21","1997-11-18","1997-10-31","Hungry Owl All-Night Grocers","Grains/Cereals","Ireland","Gnocchi di nonna Alice","0"
10713,"1997-10-22","1997-11-19","1997-10-24","Save-a-lot Markets","Seafood","USA","Ikura","0"
10713,"1997-10-22","1997-11-19","1997-10-24","Save-a-lot Markets","Confections","USA","Gumbär Gummibärchen","0"
10713,"1997-10-22","1997-11-19","1997-10-24","Save-a-lot Markets","Seafood","USA","Rogede sild","0"
10713,"1997-10-22","1997-11-19","1997-10-24","Save-a-lot Markets","Seafood","USA","Spegesild","0"
10714,"1997-10-22","1997-11-19","1997-10-27","Save-a-lot Markets","Beverages","USA","Chang","0.25"
10714,"1997-10-22","1997-11-19","1997-10-27","Save-a-lot Markets","Meat/Poultry","USA","Alice Mutton","0.25"
10714,"1997-10-22","1997-11-19","1997-10-27","Save-a-lot Markets","Confections","USA","Zaanse koeken","0.25"
10714,"1997-10-22","1997-11-19","1997-10-27","Save-a-lot Markets","Grains/Cereals","USA","Gnocchi di nonna Alice","0.25"
10714,"1997-10-22","1997-11-19","1997-10-27","Save-a-lot Markets","Seafood","USA","Escargots de Bourgogne","0.25"
10715,"1997-10-23","1997-11-06","1997-10-29","Bon app'","Seafood","France","Ikura","0"
10715,"1997-10-23","1997-11-06","1997-10-29","Bon app'","Dairy Products","France","Flotemysost","0"
10716,"1997-10-24","1997-11-21","1997-10-27","Rancho grande","Confections","Argentina","Sir Rodney's Scones","0"
10716,"1997-10-24","1997-11-21","1997-10-27","Rancho grande","Produce","Argentina","Manjimup Dried Apples","0"
10716,"1997-10-24","1997-11-21","1997-10-27","Rancho grande","Condiments","Argentina","Sirop d'érable","0"
10717,"1997-10-24","1997-11-21","1997-10-29","Frankenversand","Confections","Germany","Sir Rodney's Scones","0.05"
10717,"1997-10-24","1997-11-21","1997-10-29","Frankenversand","Meat/Poultry","Germany","Tourtière","0"
10717,"1997-10-24","1997-11-21","1997-10-29","Frankenversand","Dairy Products","Germany","Gudbrandsdalsost","0.05"
10718,"1997-10-27","1997-11-24","1997-10-29","Königlich Essen","Dairy Products","Germany","Queso Manchego La Pastora","0"
10718,"1997-10-27","1997-11-24","1997-10-29","Königlich Essen","Confections","Germany","Pavlova","0"
10718,"1997-10-27","1997-11-24","1997-10-29","Königlich Essen","Seafood","Germany","Inlagd Sill","0"
10718,"1997-10-27","1997-11-24","1997-10-29","Königlich Essen","Confections","Germany","Tarte au sucre","0"
10719,"1997-10-27","1997-11-24","1997-11-05","Let's Stop N Shop","Seafood","USA","Carnarvon Tigers","0.25"
10719,"1997-10-27","1997-11-24","1997-11-05","Let's Stop N Shop","Seafood","USA","Nord-Ost Matjeshering","0.25"
10719,"1997-10-27","1997-11-24","1997-11-05","Let's Stop N Shop","Meat/Poultry","USA","Tourtière","0.25"
10720,"1997-10-28","1997-11-11","1997-11-05","Que Delícia","Beverages","Brazil","Steeleye Stout","0"
10720,"1997-10-28","1997-11-11","1997-11-05","Que Delícia","Dairy Products","Brazil","Flotemysost","0"
10721,"1997-10-29","1997-11-26","1997-10-31","QUICK-Stop","Condiments","Germany","Gula Malacca","0.05"
10722,"1997-10-29","1997-12-10","1997-11-04","Save-a-lot Markets","Beverages","USA","Chang","0"
10722,"1997-10-29","1997-12-10","1997-11-04","Save-a-lot Markets","Dairy Products","USA","Gorgonzola Telino","0"
10722,"1997-10-29","1997-12-10","1997-11-04","Save-a-lot Markets","Confections","USA","Scottish Longbreads","0"
10722,"1997-10-29","1997-12-10","1997-11-04","Save-a-lot Markets","Beverages","USA","Rhönbräu Klosterbier","0"
10723,"1997-10-30","1997-11-27","1997-11-25","White Clover Markets","Confections","USA","Gumbär Gummibärchen","0"
10724,"1997-10-30","1997-12-11","1997-11-05","Mère Paillarde","Seafood","Canada","Ikura","0"
10724,"1997-10-30","1997-12-11","1997-11-05","Mère Paillarde","Condiments","Canada","Sirop d'érable","0"
10725,"1997-10-31","1997-11-28","1997-11-05","Familia Arquibaldo","Seafood","Brazil","Jack's New England Clam Chowder","0"
10725,"1997-10-31","1997-11-28","1997-11-05","Familia Arquibaldo","Grains/Cereals","Brazil","Filo Mix","0"
10725,"1997-10-31","1997-11-28","1997-11-05","Familia Arquibaldo","Meat/Poultry","Brazil","Pâté chinois","0"
10726,"1997-11-03","1997-11-17","1997-12-05","Eastern Connection","Condiments","UK","Chef Anton's Cajun Seasoning","0"
10726,"1997-11-03","1997-11-17","1997-12-05","Eastern Connection","Dairy Products","UK","Queso Cabrales","0"
10727,"1997-11-03","1997-12-01","1997-12-05","Reggiani Caseifici","Meat/Poultry","Italy","Alice Mutton","0.05"
10727,"1997-11-03","1997-12-01","1997-12-05","Reggiani Caseifici","Grains/Cereals","Italy","Gnocchi di nonna Alice","0.05"
10727,"1997-11-03","1997-12-01","1997-12-05","Reggiani Caseifici","Dairy Products","Italy","Raclette Courdavault","0.05"
10728,"1997-11-04","1997-12-02","1997-11-11","Queen Cozinha","Seafood","Brazil","Nord-Ost Matjeshering","0"
10728,"1997-11-04","1997-12-02","1997-11-11","Queen Cozinha","Seafood","Brazil","Boston Crab Meat","0"
10728,"1997-11-04","1997-12-02","1997-11-11","Queen Cozinha","Meat/Poultry","Brazil","Pâté chinois","0"
10728,"1997-11-04","1997-12-02","1997-11-11","Queen Cozinha","Dairy Products","Brazil","Camembert Pierrot","0"
10729,"1997-11-04","1997-12-16","1997-11-14","LINO-Delicateses","Beverages","Venezuela","Chai","0"
10729,"1997-11-04","1997-12-16","1997-11-14","LINO-Delicateses","Confections","Venezuela","Sir Rodney's Scones","0"
10729,"1997-11-04","1997-12-16","1997-11-14","LINO-Delicateses","Confections","Venezuela","Valkoinen suklaa","0"
10730,"1997-11-05","1997-12-03","1997-11-14","Bon app'","Confections","France","Pavlova","0.05"
10730,"1997-11-05","1997-12-03","1997-11-14","Bon app'","Dairy Products","France","Gorgonzola Telino","0.05"
10730,"1997-11-05","1997-12-03","1997-11-14","Bon app'","Condiments","France","Louisiana Fiery Hot Pepper Sauce","0.05"
10731,"1997-11-06","1997-12-04","1997-11-14","Chop-suey Chinese","Confections","Switzerland","Sir Rodney's Scones","0.05"
10731,"1997-11-06","1997-12-04","1997-11-14","Chop-suey Chinese","Produce","Switzerland","Manjimup Dried Apples","0.05"
10732,"1997-11-06","1997-12-04","1997-11-07","Bon app'","Beverages","France","Lakkalikööri","0"
10733,"1997-11-07","1997-12-05","1997-11-10","Berglunds snabbköp","Produce","Sweden","Tofu","0"
10733,"1997-11-07","1997-12-05","1997-11-10","Berglunds snabbköp","Produce","Sweden","Rössle Sauerkraut","0"
10733,"1997-11-07","1997-12-05","1997-11-10","Berglunds snabbköp","Grains/Cereals","Sweden","Filo Mix","0"
10734,"1997-11-07","1997-12-05","1997-11-12","Gourmet Lanchonetes","Condiments","Brazil","Grandma's Boysenberry Spread","0"
10734,"1997-11-07","1997-12-05","1997-11-12","Gourmet Lanchonetes","Seafood","Brazil","Nord-Ost Matjeshering","0"
10734,"1997-11-07","1997-12-05","1997-11-12","Gourmet Lanchonetes","Beverages","Brazil","Lakkalikööri","0"
10735,"1997-11-10","1997-12-08","1997-11-21","Let's Stop N Shop","Condiments","USA","Sirop d'érable","0.1"
10735,"1997-11-10","1997-12-08","1997-11-21","Let's Stop N Shop","Condiments","USA","Original Frankfurter grüne Soße","0.1"
10736,"1997-11-11","1997-12-09","1997-11-21","Hungry Owl All-Night Grocers","Condiments","Ireland","Louisiana Fiery Hot Pepper Sauce","0"
10736,"1997-11-11","1997-12-09","1997-11-21","Hungry Owl All-Night Grocers","Beverages","Ireland","Rhönbräu Klosterbier","0"
10737,"1997-11-11","1997-12-09","1997-11-18","Vins et alcools Chevalier","Seafood","France","Konbu","0"
10737,"1997-11-11","1997-12-09","1997-11-18","Vins et alcools Chevalier","Seafood","France","Jack's New England Clam Chowder","0"
10738,"1997-11-12","1997-12-10","1997-11-18","Spécialités du monde","Confections","France","Pavlova","0"
10739,"1997-11-12","1997-12-10","1997-11-17","Vins et alcools Chevalier","Seafood","France","Inlagd Sill","0"
10739,"1997-11-12","1997-12-10","1997-11-17","Vins et alcools Chevalier","Grains/Cereals","France","Filo Mix","0"
10740,"1997-11-13","1997-12-11","1997-11-25","White Clover Markets","Produce","USA","Rössle Sauerkraut","0.2"
10740,"1997-11-13","1997-12-11","1997-11-25","White Clover Markets","Beverages","USA","Steeleye Stout","0.2"
10740,"1997-11-13","1997-12-11","1997-11-25","White Clover Markets","Seafood","USA","Rogede sild","0.2"
10740,"1997-11-13","1997-12-11","1997-11-25","White Clover Markets","Grains/Cereals","USA","Gnocchi di nonna Alice","0.2"
10741,"1997-11-14","1997-11-28","1997-11-18","Around the Horn","Beverages","UK","Chang","0.2"
10742,"1997-11-14","1997-12-12","1997-11-18","Bottom-Dollar Markets","Condiments","Canada","Aniseed Syrup","0"
10742,"1997-11-14","1997-12-12","1997-11-18","Bottom-Dollar Markets","Dairy Products","Canada","Camembert Pierrot","0"
10742,"1997-11-14","1997-12-12","1997-11-18","Bottom-Dollar Markets","Dairy Products","Canada","Mozzarella di Giovanni","0"
10743,"1997-11-17","1997-12-15","1997-11-21","Around the Horn","Seafood","UK","Spegesild","0.05"
10744,"1997-11-17","1997-12-15","1997-11-24","Vaffeljernet","Seafood","Denmark","Boston Crab Meat","0.2"
10745,"1997-11-18","1997-12-16","1997-11-27","QUICK-Stop","Seafood","Germany","Carnarvon Tigers","0"
10745,"1997-11-18","1997-12-16","1997-11-27","QUICK-Stop","Condiments","Germany","Gula Malacca","0"
10745,"1997-11-18","1997-12-16","1997-11-27","QUICK-Stop","Dairy Products","Germany","Raclette Courdavault","0"
